filename,class_id,original_id
crop_128_pen2_tur_cam1_20250109_065955.jpg,0,pen2_tur_cam1_20250109_065955.jpg
crop_129_pen2_tur_cam1_20250209_071008.jpg,0,pen2_tur_cam1_20250209_071008.jpg
crop_130_pen1_tur_cam2_20250127_104503.jpg,0,pen1_tur_cam2_20250127_104503.jpg
crop_131_pen2_tur_cam1_20250123_101321.jpg,0,pen2_tur_cam1_20250123_101321.jpg
crop_132_pen1_orb_cam2_20250108_090351.jpg,0,pen1_orb_cam2_20250108_090351.jpg
crop_133_pen2_tur_cam1_20250209_133216.jpg,0,pen2_tur_cam1_20250209_133216.jpg
crop_134_pen2_tur_cam1_20250123_150508.jpg,0,pen2_tur_cam1_20250123_150508.jpg
crop_135_pen1_tur_cam2_20250203_100047.jpg,0,pen1_tur_cam2_20250203_100047.jpg
crop_136_pen2_tur_cam1_20250123_135757.jpg,0,pen2_tur_cam1_20250123_135757.jpg
crop_137_pen1_tur_cam2_20250122_144605.jpg,0,pen1_tur_cam2_20250122_144605.jpg
crop_138_pen1_tur_cam2_20250207_151945.jpg,0,pen1_tur_cam2_20250207_151945.jpg
crop_139_pen2_tur_cam1_20250120_144711.jpg,0,pen2_tur_cam1_20250120_144711.jpg
crop_140_pen1_tur_cam2_20250127_104823.jpg,0,pen1_tur_cam2_20250127_104823.jpg
crop_141_pen2_tur_cam1_20250209_093018.jpg,0,pen2_tur_cam1_20250209_093018.jpg
crop_142_pen1_tur_cam2_20250207_130754.jpg,0,pen1_tur_cam2_20250207_130754.jpg
crop_143_pen1_tur_cam2_20250127_113326.jpg,0,pen1_tur_cam2_20250127_113326.jpg
crop_144_pen1_tur_cam2_20250202_154444.jpg,0,pen1_tur_cam2_20250202_154444.jpg
crop_145_pen1_tur_cam2_20250122_115851.jpg,0,pen1_tur_cam2_20250122_115851.jpg
crop_146_pen1_tur_cam2_20250125_092151.jpg,0,pen1_tur_cam2_20250125_092151.jpg
crop_147_pen2_tur_cam1_20250120_072748.jpg,0,pen2_tur_cam1_20250120_072748.jpg
crop_148_pen2_tur_cam1_20250209_075511.jpg,0,pen2_tur_cam1_20250209_075511.jpg
crop_149_pen1_tur_cam2_20250203_104050.jpg,0,pen1_tur_cam2_20250203_104050.jpg
crop_150_pen2_tur_cam1_20250209_085515.jpg,0,pen2_tur_cam1_20250209_085515.jpg
crop_151_pen1_tur_cam2_20250207_151443.jpg,0,pen1_tur_cam2_20250207_151443.jpg
crop_152_pen2_tur_cam1_20250209_132716.jpg,0,pen2_tur_cam1_20250209_132716.jpg
crop_153_pen2_tur_cam1_20250120_100258.jpg,0,pen2_tur_cam1_20250120_100258.jpg
crop_154_pen1_tur_cam2_20250207_125254.jpg,0,pen1_tur_cam2_20250207_125254.jpg
crop_155_pen1_tur_cam2_20250126_133413.jpg,0,pen1_tur_cam2_20250126_133413.jpg
crop_156_pen1_tur_cam2_20250125_071308.jpg,0,pen1_tur_cam2_20250125_071308.jpg
crop_157_pen2_tur_cam1_20250109_075740.jpg,0,pen2_tur_cam1_20250109_075740.jpg
crop_158_pen1_tur_cam2_20250126_081529.jpg,0,pen1_tur_cam2_20250126_081529.jpg
crop_159_pen1_orb_cam1_20250108_085621.jpg,0,pen1_orb_cam1_20250108_085621.jpg
crop_160_pen1_tur_cam2_20250126_100025.jpg,0,pen1_tur_cam2_20250126_100025.jpg
crop_161_pen1_orb_cam2_20250108_090722.jpg,0,pen1_orb_cam2_20250108_090722.jpg
crop_162_pen1_orb_cam2_20250108_085657.jpg,0,pen1_orb_cam2_20250108_085657.jpg
crop_163_pen1_tur_cam2_20250125_082019.jpg,0,pen1_tur_cam2_20250125_082019.jpg
crop_164_pen2_tur_cam1_20250120_143347.jpg,0,pen2_tur_cam1_20250120_143347.jpg
crop_165_pen2_orb_cam1_20250108_084124.jpg,0,pen2_orb_cam1_20250108_084124.jpg
crop_166_pen2_tur_cam1_20250120_115947.jpg,0,pen2_tur_cam1_20250120_115947.jpg
crop_167_pen1_tur_cam2_20250125_084250.jpg,0,pen1_tur_cam2_20250125_084250.jpg
crop_168_pen2_tur_cam1_20250120_074930.jpg,0,pen2_tur_cam1_20250120_074930.jpg
crop_169_pen2_tur_cam1_20250120_134703.jpg,0,pen2_tur_cam1_20250120_134703.jpg
crop_170_pen2_tur_cam1_20250120_101940.jpg,0,pen2_tur_cam1_20250120_101940.jpg
crop_171_pen1_orb_cam1_20250108_090122.jpg,0,pen1_orb_cam1_20250108_090122.jpg
crop_172_pen1_tur_cam2_20250127_165352.jpg,0,pen1_tur_cam2_20250127_165352.jpg
crop_173_pen1_orb_cam2_20250108_090441.jpg,0,pen1_orb_cam2_20250108_090441.jpg
crop_174_pen1_tur_cam2_20250126_133053.jpg,0,pen1_tur_cam2_20250126_133053.jpg
crop_175_pen1_tur_cam2_20250203_112052.jpg,0,pen1_tur_cam2_20250203_112052.jpg
crop_176_pen1_tur_cam2_20250126_142917.jpg,0,pen1_tur_cam2_20250126_142917.jpg
crop_177_pen1_tur_cam2_20250127_165852.jpg,0,pen1_tur_cam2_20250127_165852.jpg
crop_178_pen1_tur_cam2_20250125_103336.jpg,0,pen1_tur_cam2_20250125_103336.jpg
crop_179_pen1_tur_cam2_20250201_153407.jpg,0,pen1_tur_cam2_20250201_153407.jpg
crop_180_pen2_tur_cam1_20250209_145723.jpg,0,pen2_tur_cam1_20250209_145723.jpg
crop_181_pen2_tur_cam1_20250209_091156.jpg,0,pen2_tur_cam1_20250209_091156.jpg
crop_182_pen1_tur_cam2_20250207_151803.jpg,0,pen1_tur_cam2_20250207_151803.jpg
crop_183_pen2_tur_cam1_20250123_140457.jpg,0,pen2_tur_cam1_20250123_140457.jpg
crop_184_pen1_tur_cam2_20250201_093731.jpg,0,pen1_tur_cam2_20250201_093731.jpg
crop_185_pen1_tur_cam2_20250126_143059.jpg,0,pen1_tur_cam2_20250126_143059.jpg
crop_186_pen1_orb_cam2_20250108_085732.jpg,0,pen1_orb_cam2_20250108_085732.jpg
crop_187_pen1_tur_cam2_20250207_154447.jpg,0,pen1_tur_cam2_20250207_154447.jpg
crop_188_pen2_tur_cam1_20250109_073900.jpg,0,pen2_tur_cam1_20250109_073900.jpg
crop_189_pen1_tur_cam2_20250125_065418.jpg,0,pen1_tur_cam2_20250125_065418.jpg
crop_190_pen2_orb_cam1_20250108_084256.jpg,0,pen2_orb_cam1_20250108_084256.jpg
crop_191_pen1_orb_cam1_20250108_085823.jpg,0,pen1_orb_cam1_20250108_085823.jpg
crop_192_pen2_tur_cam1_20250209_113527.jpg,0,pen2_tur_cam1_20250209_113527.jpg
crop_193_pen2_tur_cam1_20250109_074127.jpg,0,pen2_tur_cam1_20250109_074127.jpg
crop_194_pen2_tur_cam1_20250120_074750.jpg,0,pen2_tur_cam1_20250120_074750.jpg
crop_195_pen2_tur_cam1_20250123_140457.jpg,0,pen2_tur_cam1_20250123_140457.jpg
crop_196_pen2_tur_cam1_20250109_074141.jpg,0,pen2_tur_cam1_20250109_074141.jpg
crop_197_pen1_orb_cam2_20250108_085959.jpg,0,pen1_orb_cam2_20250108_085959.jpg
crop_198_pen1_tur_cam2_20250122_140921.jpg,0,pen1_tur_cam2_20250122_140921.jpg
crop_199_pen1_tur_cam2_20250125_104337.jpg,0,pen1_tur_cam2_20250125_104337.jpg
crop_200_pen1_tur_cam2_20250201_151837.jpg,0,pen1_tur_cam2_20250201_151837.jpg
crop_201_pen2_tur_cam1_20250209_084655.jpg,0,pen2_tur_cam1_20250209_084655.jpg
crop_202_pen1_tur_cam2_20250127_110324.jpg,0,pen1_tur_cam2_20250127_110324.jpg
crop_203_pen2_tur_cam1_20250209_084515.jpg,0,pen2_tur_cam1_20250209_084515.jpg
crop_204_pen1_tur_cam2_20250207_150443.jpg,0,pen1_tur_cam2_20250207_150443.jpg
crop_205_pen1_tur_cam2_20250207_123433.jpg,0,pen1_tur_cam2_20250207_123433.jpg
crop_206_pen1_tur_cam2_20250125_103837.jpg,0,pen1_tur_cam2_20250125_103837.jpg
crop_207_pen1_tur_cam2_20250125_145719.jpg,0,pen1_tur_cam2_20250125_145719.jpg
crop_208_pen1_orb_cam2_20250108_131953.jpg,0,pen1_orb_cam2_20250108_131953.jpg
crop_209_pen1_tur_cam2_20250207_143942.jpg,0,pen1_tur_cam2_20250207_143942.jpg
crop_210_pen2_tur_cam1_20250209_150223.jpg,0,pen2_tur_cam1_20250209_150223.jpg
crop_211_pen2_tur_cam1_20250209_092017.jpg,0,pen2_tur_cam1_20250209_092017.jpg
crop_212_pen1_orb_cam1_20250108_090233.jpg,0,pen1_orb_cam1_20250108_090233.jpg
crop_213_pen1_tur_cam2_20250126_104655.jpg,0,pen1_tur_cam2_20250126_104655.jpg
crop_214_pen1_tur_cam2_20250207_123252.jpg,0,pen1_tur_cam2_20250207_123252.jpg
crop_215_pen2_tur_cam1_20250209_150045.jpg,0,pen2_tur_cam1_20250209_150045.jpg
crop_216_pen2_tur_cam1_20250209_103202.jpg,0,pen2_tur_cam1_20250209_103202.jpg
crop_217_pen1_tur_cam2_20250220_083027.jpg,0,pen1_tur_cam2_20250220_083027.jpg
crop_218_pen1_tur_cam2_20250207_150302.jpg,0,pen1_tur_cam2_20250207_150302.jpg
crop_219_pen2_tur_cam1_20250123_114509.jpg,0,pen2_tur_cam1_20250123_114509.jpg
crop_220_pen2_tur_cam1_20250109_070009.jpg,0,pen2_tur_cam1_20250109_070009.jpg
crop_221_pen1_tur_cam2_20250220_084028.jpg,0,pen1_tur_cam2_20250220_084028.jpg
crop_222_pen1_orb_cam1_20250108_090107.jpg,0,pen1_orb_cam1_20250108_090107.jpg
crop_223_pen2_tur_cam1_20250209_143721.jpg,0,pen2_tur_cam1_20250209_143721.jpg
crop_224_pen1_tur_cam2_20250127_172400.jpg,0,pen1_tur_cam2_20250127_172400.jpg
crop_225_pen2_tur_cam1_20250209_074010.jpg,0,pen2_tur_cam1_20250209_074010.jpg
crop_226_pen1_tur_cam2_20250127_104503.jpg,0,pen1_tur_cam2_20250127_104503.jpg
crop_227_pen1_tur_cam2_20250207_135438.jpg,0,pen1_tur_cam2_20250207_135438.jpg
crop_228_pen1_tur_cam2_20250125_071308.jpg,0,pen1_tur_cam2_20250125_071308.jpg
crop_229_pen1_tur_cam2_20250207_153306.jpg,0,pen1_tur_cam2_20250207_153306.jpg
crop_230_pen2_tur_cam1_20250124_093638.jpg,0,pen2_tur_cam1_20250124_093638.jpg
crop_231_pen2_tur_cam1_20250209_143221.jpg,0,pen2_tur_cam1_20250209_143221.jpg
crop_232_pen1_tur_cam2_20250125_081659.jpg,0,pen1_tur_cam2_20250125_081659.jpg
crop_233_pen1_orb_cam2_20250108_091412.jpg,0,pen1_orb_cam2_20250108_091412.jpg
crop_234_pen1_tur_cam2_20250201_143716.jpg,0,pen1_tur_cam2_20250201_143716.jpg
crop_235_pen1_orb_cam1_20250108_085843.jpg,0,pen1_orb_cam1_20250108_085843.jpg
crop_236_pen2_tur_cam1_20250109_072748.jpg,0,pen2_tur_cam1_20250109_072748.jpg
crop_237_pen1_tur_cam2_20250201_155958.jpg,0,pen1_tur_cam2_20250201_155958.jpg
crop_238_pen1_orb_cam2_20250108_085707.jpg,0,pen1_orb_cam2_20250108_085707.jpg
crop_239_pen1_tur_cam2_20250125_110158.jpg,0,pen1_tur_cam2_20250125_110158.jpg
crop_240_pen2_tur_cam1_20250123_135437.jpg,0,pen2_tur_cam1_20250123_135437.jpg
crop_241_pen1_tur_cam2_20250207_152305.jpg,0,pen1_tur_cam2_20250207_152305.jpg
crop_242_pen2_tur_cam1_20250120_101259.jpg,0,pen2_tur_cam1_20250120_101259.jpg
crop_243_pen1_tur_cam2_20250201_151837.jpg,0,pen1_tur_cam2_20250201_151837.jpg
crop_244_pen1_tur_cam2_20250220_092030.jpg,0,pen1_tur_cam2_20250220_092030.jpg
crop_245_pen1_tur_cam2_20250207_124753.jpg,0,pen1_tur_cam2_20250207_124753.jpg
crop_246_pen1_tur_cam2_20250203_120415.jpg,0,pen1_tur_cam2_20250203_120415.jpg
crop_247_pen1_tur_cam2_20250127_114007.jpg,0,pen1_tur_cam2_20250127_114007.jpg
crop_248_pen1_tur_cam2_20250207_150803.jpg,0,pen1_tur_cam2_20250207_150803.jpg
crop_249_pen1_tur_cam2_20250203_103049.jpg,0,pen1_tur_cam2_20250203_103049.jpg
crop_250_pen1_tur_cam2_20250122_120042.jpg,0,pen1_tur_cam2_20250122_120042.jpg
crop_251_pen1_tur_cam2_20250125_091332.jpg,0,pen1_tur_cam2_20250125_091332.jpg
crop_252_pen1_tur_cam2_20250127_153026.jpg,0,pen1_tur_cam2_20250127_153026.jpg
crop_253_pen1_tur_cam2_20250207_130754.jpg,0,pen1_tur_cam2_20250207_130754.jpg
crop_254_pen1_tur_cam2_20250122_141422.jpg,0,pen1_tur_cam2_20250122_141422.jpg
crop_255_pen2_tur_cam1_20250209_114708.jpg,0,pen2_tur_cam1_20250209_114708.jpg
crop_256_pen2_tur_cam1_20250123_134737.jpg,0,pen2_tur_cam1_20250123_134737.jpg
crop_257_pen2_tur_cam1_20250209_085515.jpg,0,pen2_tur_cam1_20250209_085515.jpg
crop_258_pen1_orb_cam1_20250108_085652.jpg,0,pen1_orb_cam1_20250108_085652.jpg
crop_259_pen1_orb_cam2_20250108_085914.jpg,0,pen1_orb_cam2_20250108_085914.jpg
crop_260_pen1_tur_cam2_20250220_101034.jpg,0,pen1_tur_cam2_20250220_101034.jpg
crop_261_pen2_tur_cam1_20250109_071156.jpg,0,pen2_tur_cam1_20250109_071156.jpg
crop_262_pen1_orb_cam1_20250108_085531.jpg,0,pen1_orb_cam1_20250108_085531.jpg
crop_263_pen1_orb_cam2_20250108_085632.jpg,0,pen1_orb_cam2_20250108_085632.jpg
crop_264_pen1_tur_cam2_20250207_132936.jpg,0,pen1_tur_cam2_20250207_132936.jpg
crop_265_pen1_orb_cam1_20250108_085736.jpg,0,pen1_orb_cam1_20250108_085736.jpg
crop_266_pen2_tur_cam1_20250209_095519.jpg,0,pen2_tur_cam1_20250209_095519.jpg
crop_267_pen1_orb_cam1_20250108_090122.jpg,0,pen1_orb_cam1_20250108_090122.jpg
crop_268_pen1_tur_cam2_20250126_104655.jpg,0,pen1_tur_cam2_20250126_104655.jpg
crop_269_pen1_tur_cam2_20250207_145942.jpg,0,pen1_tur_cam2_20250207_145942.jpg
crop_270_pen2_tur_cam1_20250120_142347.jpg,0,pen2_tur_cam1_20250120_142347.jpg
crop_271_pen2_tur_cam1_20250109_074010.jpg,0,pen2_tur_cam1_20250109_074010.jpg
crop_272_pen2_tur_cam1_20250109_071011.jpg,0,pen2_tur_cam1_20250109_071011.jpg
crop_273_pen1_tur_cam2_20250127_160528.jpg,0,pen1_tur_cam2_20250127_160528.jpg
